0	1
gene=gmhB	K03273
gene=xerD_6	K04763
gene=ppc	K01595
gene=ndhC_2	K05574
gene=ureI	K22112
gene=doeA_1	K01271
gene=kinE_7	K07710
gene=norC	K02305
gene=abfA	K01209
gene=hslJ	K03668
gene=yvgN_4	K23257
gene=mnmE	K03650
gene=lnt_1	K03820
gene=cdaS	K18672
gene=ycjP_1	K10229
gene=efeU_2	K07243
gene=flgE	K02390
gene=glpK_4	K00864
gene=accB	K02160
gene=metQ_2	K02073
gene=dosC_6	K13069
gene=yjlD_1	K03885
gene=ugpC_3	K10112
gene=ugpC_18	K10112
gene=trpD2_1	K00766
gene=nqo9	K15831
gene=pyrF_2	K01591
gene=prfA	K02835
gene=recN_2	K03631
gene=pgdA_3	K16842
gene=hup_2	K03530
protein=Peptidyl-prolyl	K03768
gene=yedY_6	K00387
gene=sugB_2	K02026
gene=ruvB_3	K03551
gene=glbO_2	K06886
gene=dhlB	K01560
gene=ymgA	K21975
gene=atsK	K22303
gene=yfmJ_2	K08070
gene=cysH	K00390
gene=clpL	K04086
gene=grcA	K06866
gene=lasB	K01399
gene=sptP	K13740
gene=fabH1	K00648
gene=dcsE_2	K00641
gene=parB_1	K03497
gene=arsR_3	K03892
gene=dppA_4	K02035
gene=dnaG	K02316
gene=der	K03977
gene=cheA_5	K03407
gene=yagR_1	K11177
gene=rhaD	K01629
gene=gbuC	K02002
gene=nat	K00622
gene=mycP4	K14743
gene=yndE_7	K06296
gene=frmR_4	K23240
gene=sacA_3	K01193
gene=bglC_1	K01223
gene=znuA_1	K09815
gene=frdD	K00247
gene=tsaB1	K22343
gene=purA	K01939
gene=ydcV_14	K02053
gene=uvsE_1	K13281
gene=gnl_2	K01053
gene=rlmK_1	K06969
gene=mcl1_1	K01644
gene=licA_6	K02759
gene=spk1_1	K13412
gene=ribB	K02858
gene=phrA_2	K12119
gene=alkJ_6	K18611
gene=algB_2	K11384
gene=sugE_2	K11741
gene=sodB	K04564
gene=dauA	K03321
gene=gpx1_2	K00432
gene=bioA	K00833
gene=ccmA	K02193
gene=vraR_4	K02479
gene=epmB	K19810
gene=sucA_2	K00164
gene=asd2_1	K00133
gene=rnmV_1	K07476
gene=artM_4	K10038
gene=nrdI_2	K03647
gene=algX	K19293
gene=manP_1	K02806
gene=carE	K03522
gene=hemA	K00643
gene=nusA_2	K02600
gene=rplM	K02871
gene=sgrR_2	K11925
gene=fadA_8	K00626
gene=iolD	K03336
gene=aroG_2	K01626
gene=crnA	K01470
gene=atoB	K00626
gene=bcp_4	K03564
gene=atpB_2	K02108
gene=glmM_2	K03431
gene=murQ	K07106
gene=ctsr	K03708
gene=rpmA	K02899
gene=yjiY	K23676
gene=ihfB	K05788
gene=alg8	K19290
gene=crr	K02777
gene=udp_1	K00757
gene=apaH	K01525
gene=garL_1	K23376
gene=moaA1_2	K03639
gene=arcC1_4	K00926
gene=phhA	K00500
gene=rocD2	K00819
gene=talB_2	K00616
gene=yscN_1	K03224
gene=prkC_11	K19009
gene=mtaD	K12960
gene=manX	K02793
gene=pbpF_2	K12555
gene=fadI	K00626
gene=zntA	K01534
gene=qorB_2	K19267
protein=Thioredoxin-like	K05838
gene=nifS_3	K04487
gene=ppsE_3	K12444
gene=gerBA_5	K06310
gene=sugB	K10229
gene=recC_2	K03583
gene=sucD_1	K01902
gene=fhs	K01938
gene=ydeH_2	K13069
gene=mepB_2	K18307
gene=yidC_3	K03217
gene=prmB	K07320
gene=rbsC_27	K17203
protein=Urea	K08717
gene=thrZ	K01868
gene=yxdL_6	K11631
gene=yscD	K03220
gene=dctA2_3	K11103
gene=cbeA_7	K18838
gene=rseA	K03597
gene=proC_5	K06988
gene=ahpF_1	K03387
gene=lytC	K01448
gene=lpxP	K02517
gene=egsA_1	K00096
gene=groS1_1	K04078
gene=ricR_4	K21600
gene=kipI_1	K01941
gene=pptA	K01821
gene=ydaM	K21088
gene=pagP_1	K12973
protein=putative	K12425
gene=cobL_1	K00595
gene=betI_2	K02167
gene=mrdB_1	K05837
gene=yfgF_3	K26149
gene=appC	K00425
gene=lptB	K01995
gene=ytmI_1	K24117
gene=dapb1	K01354
gene=yclM_1	K00928
gene=tauD_5	K19245
gene=nanB_2	K01186
gene=whiB1_1	K18955
gene=phr_2	K01669
gene=yfcG_2	K00799
gene=ribX_1	K02050
gene=xynB	K01198
gene=fhuD_4	K25308
gene=rlmN_1	K06941
gene=mutL	K03572
gene=dinI_1	K12149
gene=moaB	K03638
gene=ydcV_12	K11070
gene=cmpB_4	K15577
gene=ecpC_1	K21966
gene=htrA_1	K04771
gene=eccC5_1	K27086
gene=dut_2	K01520
gene=nagB_5	K02564
gene=lafL	K02415
gene=glnL	K07708
gene=kdpC_2	K01548
gene=aroL_2	K00891
gene=ureE_2	K03187
gene=sir	K00381
gene=natB_1	K25143
gene=glmS_5	K00820
gene=mcpC	K03406
gene=adh_5	K13953
gene=kdgM_3	K22110
gene=potH_8	K02054
gene=focA	K06212
gene=feoB_4	K04759
gene=dnaQ_1	K02342
gene=mcpS_3	K03406
gene=echA8_2	K01692
gene=uctC_6	K18702
gene=budB_2	K01652
gene=hyaC_2	K03620
gene=fadD3_3	K01904
gene=mhqO_1	K06999
gene=bceB	K11632
gene=acpK	K15337
gene=fadE_2	K06445
gene=torC	K03532
gene=rbsA_25	K02056
gene=dnaG_10	K02316
gene=aroG	K01626
gene=yhhW_4	K06911
gene=fpvA_6	K16088
gene=acpP_1	K02078
gene=parA	K03496
gene=aceK_1	K00906
gene=esxI_2	K14956
gene=lrpC_3	K03719
gene=arlS	K18940
gene=oxc	K01577
gene=mgtE_2	K06213
gene=ttuB_6	K08193
gene=qseC_8	K07649
gene=purU_4	K01433
gene=ccp_2	K00428
protein=Putative	K00123
gene=citT_4	K11638
gene=eccCa1	K27086
gene=kipR_1	K19333
gene=rpsG	K02992
gene=fucP_2	K02429
gene=mleN_4	K18218
gene=nadA	K03517
gene=splA	K01318
gene=cobN	K02230
gene=eamA_4	K15268
gene=arnA_3	K12449
gene=fbiC_1	K11780
gene=ilvA_2	K01754
gene=valS_3	K01869
gene=aspA_1	K01744
gene=uacT_2	K24206
gene=rsmF_1	K14835
gene=idnD_2	K00004
gene=spk1_4	K12132
gene=splB	K03716
gene=qcrB_4	K02635
gene=hpcD_2	K01826
gene=relE_1	K06218
gene=pccB	K01966
gene=prc_3	K03797
gene=lacB_2	K01819
gene=ntpK	K02124
gene=act_2	K01554
gene=paiB_2	K07734
gene=frmA_2	K00121
gene=whiB6	K18957
gene=accC_4	K11263
gene=ribC_2	K00793
gene=malT_1	K03556
gene=fghA	K01070
gene=tylN_4	K05841
gene=ybhN	K07027
gene=ibpB_1	K04080
gene=ygaZ_2	K26605
gene=mmpL4_13	K06994
gene=allR_1	K13641
gene=xcpP_1	K02452
protein=18	K13993
gene=gcdB_2	K20509
gene=rhmT	K26580
gene=corA_4	K03284
gene=malE	K10108
gene=qorA_5	K00344
gene=ddlB	K01921
gene=add2_2	K01488
gene=hscB	K04082
gene=lasI	K22955
gene=codA_1	K01485
gene=pncA_3	K08281
gene=hrcA_1	K03705
gene=csxA_4	K18577
gene=ftsI_1	K03587
gene=chaA_2	K07300
gene=mnhC1	K05560
gene=ygiD	K15777
gene=yrrB_16	K12795
gene=pucA_4	K07402
gene=sipB	K13285
gene=frc	K07749
protein=Alpha-ketoglutarate-dependent	K22303
gene=argP_1	K05596
gene=xynD_3	K01452
protein=putative	K12425
gene=apcA1	K02092
gene=drrA_2	K01990
gene=ndhC	K00330
gene=ctpL_2	K02660
gene=tabA_2	K19334
gene=chlL	K04037
gene=adhR_5	K21745
gene=ybiO_3	K22044
gene=fryB_1	K11202
gene=acr3_4	K03325
gene=fbpB_3	K18851
gene=accD6	K18472
gene=pucE	K13481
gene=msbA	K11085
gene=nlpD_4	K06194
protein=Hydrolase	K11206
gene=sugC_6	K10112
gene=purS_1	K23264
gene=potH_6	K02053
gene=glmU_4	K04042
gene=ulaE	K03079
gene=ezrA_2	K06286
gene=prpD2_1	K01720
protein=putative	K12425
gene=scpB_1	K06024
gene=occT	K10018
gene=flgH_2	K02393
protein=S-(hydroxymethyl)mycothiol	K00153
protein=putative	K12425
gene=futA1	K02012
gene=flgH_1	K02393
gene=spo0F	K02490
gene=opuCA	K05833
gene=araQ_22	K25672
gene=kdgT	K02526
gene=rsxE	K03613
protein=4-hydroxybenzoate	K16239
gene=xcpW	K02459
gene=misCA_2	K03217
gene=argG	K01940
gene=mkl	K02065
gene=ravA_2	K03924
gene=malI_1	K16136
gene=phaC_1	K03821
gene=rbsB_9	K10439
gene=hoxH	K00436
gene=yojI	K06159
gene=macA_6	K02005
gene=rsmH_1	K03438
gene=iorB	K07303
gene=aceC	K25195
gene=yusV_3	K25290
gene=oadB_3	K20509
gene=rpsE_1	K02988
gene=yaaH_1	K06306
protein=Outer	K06142
gene=cobH	K06042
gene=bioH_2	K02170
gene=mipA	K07274
gene=sspC	K23597
gene=cbiET	K00595
gene=acr3	K03325
gene=alsS_2	K01652
gene=diaA_1	K12961
gene=ppgK	K00886
gene=luxQ_9	K07648
gene=cpo	K00433
gene=tyrB_2	K00832
gene=yfcF_1	K00799
gene=accD5_2	K27094
gene=mdtB_3	K21133
gene=yecS	K02029
gene=thrB_1	K02204
gene=tlyC_4	K03699
gene=crnA_2	K01470
gene=nrtA_1	K02051
gene=decR_5	K05800
gene=dmsD_1	K23349
gene=cimH_3	K11616
gene=ruvC_1	K01159
gene=csxA	K01192
gene=pyrG_3	K01937
gene=pspA_1	K03969
gene=dpnA_1	K00571
gene=araQ_8	K17246
gene=ttuD_2	K11529
gene=catA_1	K03381
gene=gtaB	K00963
gene=atpI	K02116
gene=papC_5	K12518
gene=kinB_2	K11383
gene=glnP_6	K10040
gene=lysP_1	K11733
gene=fhuC	K10829
gene=hpd_2	K26400
gene=doeA	K01271
gene=pbpG_3	K07262
protein=Methylmalonyl-CoA	K01571
gene=sucA	K00164
gene=mshA_10	K15521
gene=mecB	K16511
gene=rseB	K03598
gene=srkA_4	K23983
gene=dacB_2	K07259
gene=wbpI_2	K13019
gene=noc_2	K03497
gene=mbtM	K01909
protein=Nucleotidase	K05967
gene=pel_2	K01728
gene=tpiA_1	K01803
gene=argG_1	K01940
gene=yhhW_2	K06911
gene=sspA_2	K00799
gene=etfB_1	K03521
gene=rbsR_4	K02529
gene=tarJ'	K05352
gene=sufS_1	K01766
protein=Membrane-bound	K07303
gene=pilE	K02682
gene=pgl	K01057
gene=rpiB_3	K01808
gene=scoA_3	K01028
gene=ptsO_1	K08485
gene=gloA	K01759
gene=nanM	K17948
gene=gltA1_2	K01647
gene=mtnW	K08965
gene=hisK_1	K04486
gene=czcA_3	K18303
gene=efp_2	K02356
gene=cysD_3	K00957
gene=gatD_2	K00094
gene=rluB_1	K06178
gene=sigL_4	K03088
gene=dnaB_2	K02314
gene=glnA1_1	K01915
gene=irtB_1	K14699
gene=rlmI_1	K06969
gene=nrdA	K00525
gene=fes_2	K23723
gene=apcD_1	K02097
gene=mauG_4	K00428
gene=nikC_2	K02034
gene=lysJ_2	K05830
gene=trkA_4	K03499
gene=ctaE_2	K02276
gene=pucL_2	K16838
gene=aniA_1	K00368
gene=rfaF	K02843
gene=graS_5	K11633
gene=ipuF	K01951
gene=pyrP	K02824
gene=yfeX	K07223
gene=acxA	K10855
gene=cheA	K03407
protein=Dihydroorotate	K00528
gene=fprA1_2	K22405
gene=mnhD1	K05568
gene=holD_2	K02344
gene=iorA_4	K07302
gene=uhpA_2	K07686
gene=osmB	K04062
gene=manA_2	K01809
gene=rsmF	K11392
gene=irtA_3	K14698
gene=emrA_4	K03543
gene=citC_2	K01910
gene=rpsH	K02994
gene=hpaIIM	K00558
gene=bpoA2	K00433
gene=atsA_6	K01135
gene=ltaE	K01620
gene=lacF_3	K10118
gene=pcm_5	K00573
gene=rhtB_1	K05834
gene=lcnD_2	K20345
gene=tylCV_1	K00699
gene=cbiC_3	K06042
protein=Diterpene	K15911
gene=ganB	K01224
gene=spoVD_1	K03587
gene=sigW	K03088
gene=dnaK_1	K04046
gene=ytbE_3	K23257
gene=ddpF_3	K02032
gene=panE_3	K00077
gene=ddpC_1	K02034
gene=katA	K03781
gene=spaS	K22510
gene=corA_5	K03284
gene=rraA_1	K02553
gene=flgJ	K02395
gene=exo	K12373
gene=mmsB	K00020
gene=ermA1	K00561
protein=Glycerate	K00015
gene=preT_2	K17722
gene=mdtE_4	K21136
gene=uctC_7	K18702
gene=nicD_2	K18614
protein=Putative	K00123
gene=uppP_2	K06153
gene=dnaX_4	K02341
gene=bfmBAB_4	K11381
gene=fenF_1	K00645
gene=cdaR_1	K02647
gene=proC_6	K00286
gene=opuCB_3	K05846
gene=ykoE_2	K16925
gene=rpsS_2	K02965
gene=fccB_3	K17218
gene=pnp	K00962
gene=rmlD	K00067
gene=nprA_2	K15837
gene=podJ_1	K13582
gene=lacB_1	K01819
gene=cheB2_1	K13491
gene=ahcY	K01251
gene=msuE	K00299
gene=cmtR_2	K21885
gene=dhbE_1	K12238
gene=ycfH_1	K03424
gene=lip_4	K01046
gene=doeA_9	K15783
gene=zitB	K16264
protein=D-ribitol-5-phosphate	K07025
gene=hicB_1	K18843
gene=cbpA_2	K13688
gene=pvdA_3	K10531
gene=ttuC'	K07246
gene=hypA_2	K04651
gene=acrC_4	K00232
gene=hycG_1	K15832
gene=rpe	K01783
gene=atpFH	K02113
gene=ribA	K01497
gene=sodA_3	K04564
gene=puuD	K07010
gene=pgsA_1	K00995
gene=rps1	K06959
gene=rclR_6	K21746
gene=pduL	K13923
gene=ftsH4_3	K03798
gene=yedZ_1	K09792
gene=phoU	K02039
gene=adeQ	K06901
gene=betA_1	K00108
gene=ctpJ	K21887
gene=tsaC	K07566
gene=shlB_3	K07326
gene=iaaA	K13051
gene=walR_7	K07658
gene=ydcZ	K09936
gene=cysW_5	K02047
protein=Aminopeptidase	K19689
gene=recJ_2	K07462
gene=ald1	K00128
gene=livH	K01997
gene=dpnA_3	K00571
gene=cidA_3	K06518
gene=fabF_2	K09458
gene=thcC_3	K22071
gene=copB	K01533
gene=dhaK_4	K00863
gene=yafW	K18838
protein=Cob(I)yrinic	K00798
gene=hspA_2	K13993
gene=araQ_27	K02026
gene=astD	K06447
gene=degQ_1	K04771
gene=metL	K12525
gene=yfeX_2	K07223
gene=lcdH_1	K17735
gene=cbaB	K02275
gene=mcpB_3	K03406
gene=birA_1	K03524
gene=rpsG_2	K02992
gene=ltaE_1	K01620
gene=lnpD_2	K01784
gene=hsaD_2	K16050
gene=fecE_4	K02013
gene=glyQS_1	K01880
gene=pdtaS_11	K00936
gene=hslV	K01419
protein=putative	K12425
gene=nagJ_2	K01205
gene=icaA_2	K11936
gene=rplX	K02895
gene=pikC_3	K16593
gene=dctQ_2	K11689
gene=vpr_4	K14647
gene=cat	K03781
gene=yvyD	K05808
gene=cobI_1	K03394
gene=xseA_1	K03601
gene=walR_3	K02483
gene=mazF5	K07171
protein=Heme	K20466
gene=astA	K00673
protein=putative	K12425
gene=rnhA_3	K03469
gene=nudB	K08310
gene=metA_1	K00651
gene=elmGT	K23725
gene=exo	K12373
gene=malK_6	K10191
gene=spxA_4	K16509
protein=putative	K12425
gene=hmuU_4	K25027
gene=ybaN_1	K09790
gene=bioA_1	K12256
gene=yfcG	K11209
gene=alc_2	K01477
gene=fucU_3	K02431
gene=lvr_2	K18009
gene=yihQ	K15922
protein=Glucan	K01176
gene=hmp_2	K07006
gene=cyaA_9	K01768
gene=mntB_2	K11606
gene=yxaF_2	K18939
gene=ftsQ	K03589
gene=otsB	K01087
gene=pepX	K01281
gene=atpD_2	K02112
gene=wbnJ	K12988
gene=agaA_5	K07407
gene=rocA	K13821
gene=xanQ_1	K16346
gene=phoR	K07636
gene=yxeN_3	K02029
gene=glgE	K16147
gene=yacG	K09862
gene=tcyP_2	K06956
gene=oppF_9	K02032
gene=dapE	K01439
gene=bamC_3	K07287
gene=polB_3	K02319
gene=sodM	K04564
gene=yxeN	K02029
gene=potA_7	K02010
gene=podJ	K13582
gene=srfAC	K15656
gene=alsT_4	K03310
gene=aac	K17840
gene=lpdV	K00382
gene=cybC	K15536
gene=hssR_2	K02483
gene=recA	K03553
gene=yhfP	K19745
gene=carE_5	K03522
gene=metN2_1	K02071
gene=outO_2	K02506
gene=menA	K02548
gene=uidB_3	K16210
gene=rhtC_3	K05835
gene=pyrI	K00610
gene=der_1	K03977
gene=fadD3_4	K00666
gene=rplS_1	K02884
gene=sspP	K06433
gene=psbH	K02709
gene=ctaD_5	K02274
gene=ndvA	K24819
gene=codAch2	K01485
gene=zapC	K18657
gene=mucB	K03598
gene=gabD_5	K15786
protein=Putative	K00123
gene=pknB_2	K12132
gene=serB	K01079
gene=nqo8	K00337
gene=rfbV	K13005
gene=rpmGA_1	K02913
gene=mdtC	K03296
protein=PhoH-like	K06217
gene=hpd_1	K00457
gene=csbC_1	K08139
gene=rlmF_2	K06970
gene=cynT_1	K01673
gene=galK_2	K00869
gene=troA	K11707
gene=folC	K11754
protein=Glucosaminate	K22345
gene=ibpA_3	K04080
gene=galE1_2	K01784
gene=pbpG_1	K07262
gene=dcyD_2	K05396
gene=nicB	K18030
gene=hslO	K04083
gene=hypE	K04655
gene=feaB_1	K00146
gene=mviN	K03980
protein=Putative	K00123
gene=lolD_2	K02003
gene=blaC	K17836
gene=pstS_4	K02040
gene=csrA_5	K03563
gene=pfkB	K16370
gene=tilS_2	K04075
gene=tetM_2	K18220
gene=ycaO	K09136
gene=cbbL1	K01601
protein=Ribonuclease	K07577
gene=thiDN_1	K22206
gene=nrgA_3	K03320
gene=phoB_2	K07657
protein=Thermolabile	K21831
gene=fadL_2	K06076
gene=rpmF	K02911
gene=pctB	K03406
gene=yfkJ_1	K25307
gene=rpmI_3	K02916
gene=yecS_9	K02029
gene=rcnA_1	K08970
gene=ypdF	K01262
gene=lgrD_8	K04780
gene=fdhA_3	K00001
gene=zraP	K07803
gene=NADK	K00858
gene=aao_2	K00273
gene=fbpC2_1	K05779
gene=mlaE_16	K02066
gene=arnD	K13014
gene=emtA	K08308
gene=mcpQ_23	K03406
gene=scn_2	K14199
gene=choD_5	K03333
gene=antC	K11311
gene=pbsA1_1	K21480
gene=spaS_2	K03229
gene=deoR_2	K11534
gene=cysM_3	K12339
gene=bauA_1	K00822
gene=pgpC	K18697
gene=yphF	K10439
gene=tuaF	K16706
gene=epd	K03472
gene=moaA_3	K03639
gene=sigC_2	K03088
gene=ihfB_1	K05788
protein=Hyaluronate	K01727
gene=menI_1	K19222
gene=cfiA	K01960
gene=potH_1	K11075
gene=hemH_1	K01772
gene=gyrB	K02470
gene=valS	K01873
gene=lpxL_2	K02517
protein=Acyl-CoA	K00249
gene=rbsA_13	K10441
gene=lcfB_15	K00666
gene=diaA_2	K12961
gene=trg_18	K03406
gene=dgkA_1	K00901
gene=cirA_12	K02014
gene=ecsA_2	K25158
gene=livF_15	K01996
gene=bglF_3	K02757
gene=yfhM_1	K06894
gene=spoVD_9	K08384
gene=rhmD_1	K25260
gene=tsgA_2	K06141
protein=putative	K12425
protein=Elongation	K02355
gene=abo_2	K00315
protein=Alpha-amylase	K01176
protein=Putative	K00123
gene=setA	K03291
gene=iucA_4	K23372
gene=exbB_5	K03562
gene=kbaZ_2	K21622
protein=putative	K12425
gene=pht2_2	K03863
gene=tfaE_3	K26980
protein=Ribonuclease	K07577
gene=aat	K00684
gene=yadV	K15540
gene=psbA3_2	K02703
protein=Ribonuclease	K07577
gene=rlmJ_1	K07115
gene=cobD_2	K02225
gene=yvoA_3	K24967
gene=yesS_7	K25213
gene=aur	K01401
gene=masK_22	K00924
gene=citX	K05964
gene=fecI_9	K23514
gene=rocA1	K13821
gene=lpdA	K00382
gene=mreC_2	K03570
gene=ampH	K18988
gene=ubiA_2	K03179
gene=gntP_2	K03299
gene=mglA_7	K10551
gene=ppdK	K01006
gene=yhaM	K03698
gene=rpmC_1	K02904
gene=ybhS_1	K01992
gene=dorA_2	K07812
gene=fadA4	K00626
gene=mftD_1	K24693
gene=yecS_6	K02029
gene=hisP_6	K10025
gene=mcp2_2	K03406
gene=atpF_3	K02109
gene=cpo_4	K00433
gene=cusB_1	K07798
gene=cobL	K00595
gene=lytC_6	K01373
protein=Endo-alpha-N-acetylgalactosaminidase	K17624
gene=ykgM	K02909
gene=dadX_2	K01775
gene=brpA_2	K01005
gene=virB9_4	K03204
gene=cobT_3	K00768
gene=cutL	K03520
gene=ydcO_1	K05782
gene=cirA_2	K02014
gene=yibF	K00799
gene=lpd3_2	K00382
gene=hypD_2	K04654
gene=malQ_2	K00705
gene=recF	K03629
gene=hemH	K01772
gene=artJ_2	K02030
gene=mreD_2	K03571
gene=manC1	K00971
gene=gabD1_4	K00135
gene=ctaB2_1	K02257
gene=rhlA_1	K18100
gene=gatD	K00094
gene=yfcG_4	K00799
gene=soxA2_1	K17222
gene=hybC	K06281
gene=yddA_3	K02471
gene=colD_2	K12452
gene=irtB	K16012
gene=lcdH_4	K07107
gene=rpsL_1	K02950
gene=pknB_6	K12132
gene=nth_1	K10773
gene=guaD_6	K01487
gene=prpD_2	K01720
gene=pdhD_3	K00382
gene=oppF_5	K02032
gene=amiA2_2	K01426
gene=frdC	K25996
gene=ubiC	K03181
gene=mtgA_1	K03814
gene=nuoF	K00335
gene=phoQ_4	K07637
gene=algL	K01729
gene=tatE	K03425
gene=espG1	K27091
gene=sulD	K13940
gene=fruA_5	K02768
gene=epsG	K19419
gene=ykkD_3	K03297
gene=aqpZ2	K06188
gene=cyaA	K05851
gene=acm_2	K07273
gene=rob_1	K13653
gene=tamA_1	K07278
gene=dnaX	K02343
gene=gpt	K00769
gene=hisI_1	K11755
gene=truD	K06176
gene=groS_2	K04078
gene=bdcR	K19335
gene=hisE_1	K01523
gene=eutM	K04027
gene=ppiA	K01802
gene=murAA_1	K00790
gene=ytfQ_2	K23508
gene=dauA_3	K19746
gene=srmB	K03579
gene=pkn1_3	K13444
gene=recN_1	K03631
gene=ccmC	K02195
gene=ccmC_2	K02195
gene=bchL	K07321
gene=ziaR_1	K21903
gene=xpkA	K01621
gene=hns_1	K03746
gene=licR_6	K03491
gene=yhdJ_5	K07319
gene=asd	K00133
gene=eamB_4	K11249
gene=araR_4	K02103
gene=yvmC	K17485
gene=dut_4	K01520
gene=eno_3	K01689
gene=hmp_1	K05916
gene=bacF	K10206
gene=ptrB_2	K01354
gene=ydcV_11	K11070
gene=adh2_3	K19955
gene=dmdA	K01681
gene=gppA	K01524
gene=rpsT_2	K02968
gene=hyuC_1	K06016
gene=galE_4	K01784
gene=crtM	K10208
gene=aroE	K00014
gene=lacA	K03818
protein=Long-chain	K14330
gene=ghoT	K18839
gene=fdhD_3	K02379
gene=gntT_2	K06155
gene=dcyD_3	K01505
gene=derI1	K01808
gene=sfmD_1	K07347
gene=rspB	K08322
gene=parE2	K19093
gene=rpoBC_7	K03046
gene=dcp	K01284
gene=ycjO	K02025
gene=grsB_12	K15654
gene=gmm_2	K03207
gene=tsaR_3	K07592
gene=addB_2	K16899
gene=acxA_2	K10855
gene=pomA_3	K02556
gene=gtaB_1	K00963
gene=pknB_12	K13412
gene=sbcC_1	K03546
gene=tcbD	K02549
gene=ssuB_6	K15555
gene=eccA5	K27084
gene=dps1_2	K04047
protein=NAD	K11751
gene=ctaC_2	K02275
gene=recR_2	K06187
gene=lacC	K00882
gene=abfD_2	K14534
gene=ydaM_4	K21019
gene=pheC	K01713
gene=xpt	K03816
gene=walR_14	K02483
gene=dltA	K03367
gene=cysA_2	K02017
gene=pknH_9	K22893
gene=espF	K27089
gene=tdcE	K00656
gene=rhaT	K02856
gene=hyfB	K15828
gene=orr_1	K21898
gene=ktrA	K03499
protein=putative	K12425
gene=eccA1	K27084
gene=glpO	K00111
gene=dnaJ_5	K09536
gene=ccoN1	K00404
gene=uacT_3	K24206
gene=tyrS_2	K01866
gene=gldA_3	K00005
gene=yejE_2	K13895
gene=fabG_11	K00059
gene=virB4_1	K03199
gene=prkC_12	K07198
gene=rpiA_1	K01807
gene=ctpI_1	K12955
protein=putative	K12425
gene=ccmC_1	K02195
gene=wecB_6	K01791
gene=sap_8	K01448
gene=citA_3	K01647
gene=trxC_3	K00384
gene=wzc	K16692
gene=rsh	K01139
gene=korB_1	K00175
gene=hisC2_2	K00817
gene=mcpP_9	K03406
protein=Putative	K00123
gene=tusE	K11179
gene=atoA_1	K01035
gene=divIC_2	K13052
gene=comEA_3	K02237
gene=anr	K01420
gene=garB_2	K00383
gene=nudG_1	K03574
gene=rpsN2_2	K02954
gene=murC_1	K01924
gene=liuE_2	K01640
gene=xcpP_2	K02452
gene=ant1_2	K00984
gene=mlaC_1	K07323
gene=hipB	K15773
gene=lon2_1	K04076
gene=rpsN_2	K02954
gene=scn_3	K14199
gene=gmuE_3	K00847
gene=uxaC	K01812
gene=parE1	K19092
gene=sseA	K01011
gene=rbsC_35	K02057
gene=masK_19	K04345
gene=scpC	K22214
gene=rplR_2	K02881
gene=scpA	K05896
gene=rpoBC_1	K03043
gene=deoB	K01839
gene=pspB_2	K03970
gene=uvrB_2	K03702
gene=ppsE_5	K12444
gene=rbsC_32	K10440
gene=ureA_2	K01430
gene=msuE_3	K00299
gene=mmgC_6	K00255
gene=tatA	K03116
gene=cofC	K14941
gene=hsdM_1	K03427
gene=ubiF_1	K03185
gene=purE	K01588
gene=pknH_1	K22893
gene=cutM_2	K03519
gene=fklB	K03773
gene=pepO_2	K07386
gene=tauD_1	K03119
gene=ansA_1	K01424
gene=ggt_2	K00681
protein=putative	K12425
gene=bglC_3	K01223
gene=gadC_3	K20265
gene=mtaD_1	K12960
gene=rpsD	K02986
gene=macB_2	K02004
gene=moeA_1	K03750
gene=mlaE	K02066
gene=gadB_1	K01580
gene=nudG	K03574
gene=alkB	K03919
gene=opgH	K03669
gene=racX_2	K25316
gene=amyE_2	K01176
gene=ylxH	K04562
gene=ykuT_4	K22044
gene=nirS_3	K15864
gene=yusV_10	K23184
gene=mmpL5_4	K06994
gene=gerAB	K06289
gene=maoII	K00276
gene=obg_2	K03979
gene=ogt_3	K00567
gene=yusV_1	K25285
gene=gcvP	K00281
gene=cagA	K15842
gene=ykuT_1	K22044
gene=yejB	K13894
gene=tatAd_2	K03116
gene=ldcA	K01297
gene=ilvB1	K01652
gene=yfcG_8	K11209
gene=corC_5	K03699
gene=fliK_2	K02414
gene=uspG_2	K11932
gene=ntpJ_2	K03498
gene=mobB_2	K03753
gene=chp2_1	K22796
gene=rfaH	K05785
gene=dgoA_2	K01631
gene=lldD	K00101
gene=yodF_3	K03307
gene=hslO_1	K04083
protein=Putative	K00123
gene=ythA_3	K00425
gene=ecfA1	K16786
gene=ylmA	K05776
gene=dnaE2_1	K14162
gene=clcD_2	K01061
gene=nlpA	K02073
gene=hyfE	K12140
gene=psaF	K02694
gene=rapG_3	K06369
gene=narY_3	K00371
gene=mdtE	K03585
gene=leuA_3	K01649
gene=yheH_3	K18890
gene=htrE_1	K07347
gene=exuT_6	K08193
gene=frsA_2	K11750
gene=ccmF_1	K02198
protein=Ribonuclease	K07577
gene=yadV_2	K15540
gene=dacB	K07259
gene=rmlD_3	K00067
gene=pagL_4	K12976
gene=mccF_3	K01297
gene=htpX_2	K03799
gene=araQ_14	K02026
gene=thiL_2	K00946
gene=nuoJ_2	K00339
gene=acrB_2	K18324
gene=thlA_4	K00626
gene=bsdB	K03186
gene=yknZ_1	K24948
gene=ackA	K00925
gene=algB_1	K27077
gene=hycE	K15830
gene=zntB_1	K16074
gene=epsH_3	K16555
gene=rhmT_1	K26580
gene=norM_1	K26939
protein=putative	K12425
gene=pbpD	K18770
gene=yclQ_3	K25282
gene=potA_13	K11072
