phage,host,phage_name,host_name,label,prob
MH020249,CP027541,"Mycobacterium phage Skipitt, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.971215498
MH020248,CP027541,"Mycobacterium phage Panamaxus, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.776867658
MF140413,CP027541,"Mycobacterium phage Kingsolomon, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.451350255
JN698991,CP027541,"Mycobacterium phage Hedgerow, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.821951189
JN698990,CP027541,"Mycobacterium phage IsaacEli, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.963765965
MF140414,CP027541,"Mycobacterium phage Krypton555, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.443775212
KU578077,CP027541,"Mycobacterium phage Marie, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.931357315
NC_028876,CP027541,"Mycobacterium phage Ariel, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.906770866
MK359345,CP027541,"Mycobacterium phage QBert, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.815759324
MK359346,CP027541,"Mycobacterium phage NoodleTree, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.830525745
NC_010763,CP027541,"Mycobacterium phage Adjutor, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.75608509
MK359340,CP027541,"Mycobacterium phage Phontbonne, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.863109337
NC_028874,CP027541,"Mycobacterium phage Pari, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.679174858
MF472895,CP027541,"Mycobacterium phage Kimona, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.934054459
MH590602,CP027541,"Mycobacterium phage Gorge, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.915596859
MK359343,CP027541,"Mycobacterium phage Pollywog, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.846899694
MF472892,CP027541,"Mycobacterium phage TreyKay, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.466224676
KX550443,CP027541,"Mycobacterium phage Magnito, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.702020142
KX550442,CP027541,"Mycobacterium phage Badger, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.938534423
KX550441,CP027541,"Mycobacterium phage LittleGuy, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.615107099
KM347890,CP027541,"Mycobacterium phage Vivaldi, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.963765965
NC_023729,CP027541,"Mycobacterium phage Charlie, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.992106625
NC_023728,CP027541,"Mycobacterium virus DeadP, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.926149678
MF668288,CP027541,"Mycobacterium phage Wiks, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.911521238
KU997639,CP027541,"Mycobacterium phage Loadrie, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.849204288
MH727548,CP027541,"Mycobacterium phage Galactic, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.875085098
MF190168,CP027541,"Mycobacterium phage Spoonbill, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.885418798
MH536827,CP027541,"Mycobacterium phage Simpliphy, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.913607011
MH536825,CP027541,"Mycobacterium phage Ollie, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.878259004
MH001448,CP027541,"Mycobacterium phage UncleRicky, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.901937557
MH001449,CP027541,"Mycobacterium phage MooMoo, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.856444192
MH536821,CP027541,"Mycobacterium phage Homura, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.481436798
MH536820,CP027541,"Mycobacterium phage Glexan, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.93406281
MH001447,CP027541,"Mycobacterium phage Nilo, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.594714724
KX592589,CP027541,"Mycobacterium phage Iridoclysis, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.964691891
MH536829,CP027541,"Mycobacterium phage TBrady12, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.924425393
MH536828,CP027541,"Mycobacterium phage Snape, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.930782871
NC_024148,CP027541,"Mycobacterium phage Phantastic, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.790070665
NC_024147,CP027541,"Mycobacterium phage ZoeJ, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.733743167
KX574454,CP027541,"Mycobacterium phage PacerPaul, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.660806975
NC_024145,CP027541,"Mycobacterium phage Hosp, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.516362102
NC_024143,CP027541,"Mycobacterium phage Lamina13, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.647566095
NC_024141,CP027541,"Mycobacterium phage Kampy, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.95694522
NC_022988,CP027541,"Mycobacterium phage Bruin, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.94187158
NC_024366,CP027541,"Mycobacterium phage OkiRoe, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.826691741
NC_024363,CP027541,"Mycobacterium phage Manad, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.876028753
NC_024368,CP027541,"Mycobacterium phage Pinto, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.773391748
KT880194,CP027541,"Mycobacterium phage Glass, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.76524154
MH926055,CP027541,"Mycobacterium phage Chewbacca, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.956180556
MH926059,CP027541,"Mycobacterium phage Riparian, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.567484118
MH926058,CP027541,"Mycobacterium phage Reptar3000, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.790409627
KY702574,CP027541,"Mycobacterium phage Kingsley, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.878964737
MH779511,CP027541,"Mycobacterium phage LilDestine, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.813668952
MH779513,CP027541,"Mycobacterium phage Olga, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.505138779
MH779514,CP027541,"Mycobacterium phage Paito, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.792677183
MH779515,CP027541,"Mycobacterium phage Sweets, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.464478865
MH779516,CP027541,"Mycobacterium phage Waterdiva, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.966644753
MH779517,CP027541,"Mycobacterium phage Zulu, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.8839901
KT281796,CP027541,"Mycobacterium phage Zakhe101, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.945946793
MH338238,CP027541,"Mycobacterium phage Michley, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.774965213
NC_022330,CP027541,"Mycobacterium phage Quink, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.915230943
MH338239,CP027541,"Mycobacterium phage Mryolo, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.678268064
KX664455,CP027541,"Mycobacterium phage Zombie, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.458464689
MK112549,CP027541,"Mycobacterium phage Morizzled23, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.806596224
MK284522,CP027541,"Mycobacterium phage Malec, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.882716799
MK112548,CP027541,"Mycobacterium phage McWolfish, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.826646082
KF024722,CP027541,"Mycobacterium virus TA17a, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.798527287
MK279861,CP027541,"Mycobacterium phage Legolas, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.871155223
MK279864,CP027541,"Mycobacterium phage Mag7, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.92501829
MK279865,CP027541,"Mycobacterium phage Mecca, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.846544512
JF957056,CP027541,"Mycobacterium phage Thora, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.96932152
JF957059,CP027541,"Mycobacterium phage Optimus, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.931680989
MK524526,CP027541,"Mycobacterium phage Robyn, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.932180257
JN699002,CP027541,"Mycobacterium phage Avrafan, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.470728865
JN699003,CP027541,"Mycobacterium phage Athena, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.755295166
JN699004,CP027541,"Mycobacterium phage Ares, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.802290617
NC_017973,CP027541,"Mycobacterium phage SWU1, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.863406035
MK524527,CP027541,"Mycobacterium phage ThreeRngTarjay, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.901640207
MG198785,CP027541,"Mycobacterium phage Thespis, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.783274176
JN699009,CP027541,"Mycobacterium phage ThreeOh3D2, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.936377816
KY213952,CP027541,"Mycobacterium phage Petruchio, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.753695392
NC_014901,CP027541,"Mycobacterium phage Wee, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.902168336
KU985091,CP027541,"Mycobacterium phage Hercules11, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.915693264
KU985096,CP027541,"Mycobacterium phage Kazan, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.898231366
KU985094,CP027541,"Mycobacterium phage Burger, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.950821945
KT818595,CP027541,"Mycobacterium phage Pepe, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.762653834
KT716493,CP027541,"Mycobacterium phage Caelakin, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.974607097
NC_028843,CP027541,"Mycobacterium phage Lolly9, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.419853025
MG009575,CP027541,"Mycobacterium phage Kumao, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.878152486
NC_028682,CP027541,"Mycobacterium phage Badfish, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.960988187
KM233455,CP027541,"Mycobacterium phage Farber, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.846980127
NC_021303,CP027541,"Mycobacterium phage SDcharge11, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.960988187
NC_021302,CP027541,"Mycobacterium phage Fishburne, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.75140661
NC_021301,CP027541,"Mycobacterium phage SiSi, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.893847754
NC_021307,CP027541,"Mycobacterium phage Severus, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.646450933
NC_021306,CP027541,"Mycobacterium phage Dumbo, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.918851958
NC_021305,CP027541,"Mycobacterium phage Murphy, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.894091873
KX619650,CP027541,"Mycobacterium phage Jerm, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.935148736
KX619651,CP027541,"Mycobacterium phage Roosevelt, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.819117622
NC_021309,CP027541,"Mycobacterium phage Phrux, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.956650959
NC_021308,CP027541,"Mycobacterium phage HINdeR, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.841064886
MK450434,CP027541,"Mycobacterium phage DrPhinkDaddy, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.846736965
JX411619,CP027541,"Mycobacterium virus Rebeuca, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.847075978
MH669008,CP027541,"Mycobacterium phage Megamind, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.798555977
MH669009,CP027541,"Mycobacterium phage Nimbo, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.806878967
MH669005,CP027541,"Mycobacterium phage JoeyJr, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.927344287
MH669001,CP027541,"Mycobacterium phage EleanorGeorge, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.910211338
MH669002,CP027541,"Mycobacterium phage Emmina, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.865469787
MH669003,CP027541,"Mycobacterium phage Girr, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.883550621
JF704101,CP027541,"Mycobacterium virus Microwolf, complete genome","Mycolicibacterium smegmatis MKD8 chromosome, complete genome",1,0.878217804
