ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,type
GO:0004318,enoyl-[acyl-carrier-protein] reductase (NADH) activity,2/2521,12/26361,0.32086468005109897,0.9765348308666859,0.9504491345118772,gene=fabV/gene=fabV_1,2,molecular_function
GO:0006210,thymine catabolic process,2/2521,12/26361,0.32086468005109897,0.9765348308666859,0.9504491345118772,gene=bauC/gene=bauC_2,2,biological_process
GO:0006662,glycerol ether metabolic process,2/2521,12/26361,0.32086468005109897,0.9765348308666859,0.9504491345118772,gene=trxA_3/gene=trxC,2,biological_process
GO:0008092,cytoskeletal protein binding,2/2521,12/26361,0.32086468005109897,0.9765348308666859,0.9504491345118772,gene=cbtA_3/gene=cbtA_2,2,molecular_function
GO:0008675,2-dehydro-3-deoxy-phosphogluconate aldolase activity,2/2521,12/26361,0.32086468005109897,0.9765348308666859,0.9504491345118772,gene=eda/gene=dgaF,2,molecular_function
GO:0008753,NADPH dehydrogenase (quinone) activity,2/2521,12/26361,0.32086468005109897,0.9765348308666859,0.9504491345118772,gene=ywrO_2/gene=ywrO_1,2,molecular_function
GO:0008999,ribosomal protein S5-alanine N-acetyltransferase activity,2/2521,12/26361,0.32086468005109897,0.9765348308666859,0.9504491345118772,gene=ydaF_1/gene=ydaF_3,2,molecular_function
GO:0009082,branched-chain amino acid biosynthetic process,2/2521,12/26361,0.32086468005109897,0.9765348308666859,0.9504491345118772,gene=ilvB_2/gene=cynR,2,biological_process
GO:0009264,deoxyribonucleotide catabolic process,2/2521,12/26361,0.32086468005109897,0.9765348308666859,0.9504491345118772,gene=deoB/gene=deoC,2,biological_process
GO:0030983,mismatched DNA binding,2/2521,12/26361,0.32086468005109897,0.9765348308666859,0.9504491345118772,gene=mutS2/gene=mutS,2,molecular_function
GO:0031969,chloroplast membrane,2/2521,12/26361,0.32086468005109897,0.9765348308666859,0.9504491345118772,gene=ttuB_2/gene=blc,2,cellular_component
GO:0035429,gluconate transmembrane transport,2/2521,12/26361,0.32086468005109897,0.9765348308666859,0.9504491345118772,gene=gntT/gene=idnT_2,2,biological_process
GO:0047617,acyl-CoA hydrolase activity,2/2521,12/26361,0.32086468005109897,0.9765348308666859,0.9504491345118772,gene=tesB/gene=ybgC,2,molecular_function
GO:0050626,trimethylamine-N-oxide reductase (cytochrome c) activity,2/2521,12/26361,0.32086468005109897,0.9765348308666859,0.9504491345118772,gene=torZ/gene=torA_2,2,molecular_function
GO:0051266,sirohydrochlorin ferrochelatase activity,2/2521,12/26361,0.32086468005109897,0.9765348308666859,0.9504491345118772,gene=sirB/gene=cysG_1,2,molecular_function
GO:1902600,proton transmembrane transport,2/2521,12/26361,0.32086468005109897,0.9765348308666859,0.9504491345118772,gene=emrB/gene=mnhE1,2,biological_process
GO:0002161,aminoacyl-tRNA editing activity,4/2521,30/26361,0.32171369649448,0.9765348308666859,0.9504491345118772,gene=leuS_2/gene=ileS_4/gene=valS/gene=ybaK_2,4,molecular_function
GO:0008203,cholesterol metabolic process,4/2521,30/26361,0.32171369649448,0.9765348308666859,0.9504491345118772,gene=hsaC_2/gene=fadD3/gene=lcfB_15/gene=hsaC_5,4,biological_process
GO:0031226,intrinsic component of plasma membrane,4/2521,30/26361,0.32171369649448,0.9765348308666859,0.9504491345118772,gene=acrE_2/gene=mexA/gene=ampH_1/gene=ftsY,4,cellular_component
GO:0034599,cellular response to oxidative stress,4/2521,30/26361,0.32171369649448,0.9765348308666859,0.9504491345118772,gene=trxA_1/gene=gor/gene=ypmQ/gene=fpg2_2,4,biological_process
GO:0009298,GDP-mannose biosynthetic process,3/2521,21/26361,0.32545129439938003,0.9765348308666859,0.9504491345118772,gene=manA/gene=algC/gene=manC1_1,3,biological_process
GO:0009982,pseudouridine synthase activity,3/2521,21/26361,0.32545129439938003,0.9765348308666859,0.9504491345118772,gene=rluA_3/gene=rluA_1/gene=rluA_2,3,molecular_function
GO:0010447,response to acidic pH,3/2521,21/26361,0.32545129439938003,0.9765348308666859,0.9504491345118772,gene=focA/gene=yagU/gene=clcB,3,biological_process
GO:0005694,chromosome,6/2521,49/26361,0.326101585729041,0.9765348308666859,0.9504491345118772,gene=spo0C/gene=smc_1/gene=tnsB/gene=parC/gene=gyrA_2/gene=parE,6,cellular_component
GO:0016798,"hydrolase activity, acting on glycosyl bonds",6/2521,49/26361,0.326101585729041,0.9765348308666859,0.9504491345118772,gene=lytG_4/gene=flgJ_1/gene=lytG_5/gene=isaA/gene=lytG/gene=ybiA,6,molecular_function
GO:0042773,ATP synthesis coupled electron transport,6/2521,49/26361,0.326101585729041,0.9765348308666859,0.9504491345118772,gene=nuoM/gene=nuoN/gene=nuoL/gene=ndhD1/gene=nuoL_1/gene=nuoL_2,6,biological_process
GO:0044179,hemolysis in another organism,7/2521,59/26361,0.33331105976464004,0.9765348308666859,0.9504491345118772,gene=hlyD/gene=hly_1/gene=hlyB/gene=ltxD/gene=hly_2/gene=shlA_1/gene=slo,7,biological_process
GO:0043093,FtsZ-dependent cytokinesis,6/2521,50/26361,0.34362049069908196,0.9765348308666859,0.9504491345118772,gene=ftsL/gene=ftsZ_1/gene=yqjA/gene=divIB_1/gene=yabI_1/gene=yabI,6,biological_process
GO:0009425,bacterial-type flagellum basal body,4/2521,31/26361,0.344230202541357,0.9765348308666859,0.9504491345118772,gene=flgB/gene=fliE_1/gene=fliO/gene=fliP,4,cellular_component
GO:0043709,cell adhesion involved in single-species biofilm formation,10/2521,89/26361,0.344984572792902,0.9765348308666859,0.9504491345118772,gene=yedQ_1/gene=yeaI_1/gene=yraH/gene=ydaM/gene=sfaH_3/gene=ydeH/gene=yfiN/gene=yfcR/gene=sfaG_3/gene=yraK,10,biological_process
GO:0003861,3-isopropylmalate dehydratase activity,3/2521,22/26361,0.35266383227018,0.9765348308666859,0.9504491345118772,gene=hacA/gene=leuD/gene=leuC_2,3,molecular_function
GO:0008784,alanine racemase activity,3/2521,22/26361,0.35266383227018,0.9765348308666859,0.9504491345118772,gene=alr_1/gene=alr_4/gene=argR,3,molecular_function
GO:0019563,glycerol catabolic process,3/2521,22/26361,0.35266383227018,0.9765348308666859,0.9504491345118772,gene=glpK_3/gene=dhaM/gene=glpR_1,3,biological_process
GO:0019628,urate catabolic process,3/2521,22/26361,0.35266383227018,0.9765348308666859,0.9504491345118772,gene=pucL/gene=fdhF_4/gene=uao_1,3,biological_process
GO:2000144,"positive regulation of DNA-templated transcription, initiation",3/2521,22/26361,0.35266383227018,0.9765348308666859,0.9504491345118772,gene=nhaR/gene=decR_2/gene=csgD,3,biological_process
GO:0008033,tRNA processing,5/2521,41/26361,0.354738580172545,0.9765348308666859,0.9504491345118772,gene=rnc/gene=rluA_3/gene=rph/gene=cca_2/gene=rluA_2,5,biological_process
GO:0016226,iron-sulfur cluster assembly,5/2521,41/26361,0.354738580172545,0.9765348308666859,0.9504491345118772,gene=iscU/gene=sufD/gene=cyaY/gene=nfuA/gene=iscA,5,biological_process
GO:0000179,"rRNA (adenine-N6,N6-)-dimethyltransferase activity",2/2521,13/26361,0.357197750345504,0.9765348308666859,0.9504491345118772,gene=rsmA_2/gene=ermA1_1,2,molecular_function
GO:0000920,septum digestion after cytokinesis,2/2521,13/26361,0.357197750345504,0.9765348308666859,0.9504491345118772,gene=lss/gene=mepM,2,biological_process
GO:0003855,3-dehydroquinate dehydratase activity,2/2521,13/26361,0.357197750345504,0.9765348308666859,0.9504491345118772,gene=aroQ1/gene=aroQ,2,molecular_function
GO:0003896,DNA primase activity,2/2521,13/26361,0.357197750345504,0.9765348308666859,0.9504491345118772,gene=dnaG_2/gene=dnaG,2,molecular_function
GO:0005654,nucleoplasm,2/2521,13/26361,0.357197750345504,0.9765348308666859,0.9504491345118772,gene=nfuA/gene=mngB,2,cellular_component
GO:0006051,N-acetylmannosamine metabolic process,2/2521,13/26361,0.357197750345504,0.9765348308666859,0.9504491345118772,gene=nanE_1/gene=bglK_2,2,biological_process
GO:0006523,alanine biosynthetic process,2/2521,13/26361,0.357197750345504,0.9765348308666859,0.9504491345118772,gene=panD/gene=alaA,2,biological_process
GO:0006567,threonine catabolic process,2/2521,13/26361,0.357197750345504,0.9765348308666859,0.9504491345118772,gene=tdcB_1/gene=pflB,2,biological_process
GO:0008113,peptide-methionine (S)-S-oxide reductase activity,2/2521,13/26361,0.357197750345504,0.9765348308666859,0.9504491345118772,gene=msrA_1/gene=msrA,2,molecular_function
GO:0008381,mechanosensitive ion channel activity,2/2521,13/26361,0.357197750345504,0.9765348308666859,0.9504491345118772,gene=ykuT/gene=mscL,2,molecular_function
GO:0008519,ammonium transmembrane transporter activity,2/2521,13/26361,0.357197750345504,0.9765348308666859,0.9504491345118772,gene=amtB_1/gene=amtB,2,molecular_function
GO:0008909,isochorismate synthase activity,2/2521,13/26361,0.357197750345504,0.9765348308666859,0.9504491345118772,gene=dhbC/gene=menF,2,molecular_function
GO:0009090,homoserine biosynthetic process,2/2521,13/26361,0.357197750345504,0.9765348308666859,0.9504491345118772,gene=thrA/gene=yclM,2,biological_process
GO:0015846,polyamine transport,2/2521,13/26361,0.357197750345504,0.9765348308666859,0.9504491345118772,gene=spuE_2/gene=potD,2,biological_process
GO:0016051,carbohydrate biosynthetic process,2/2521,13/26361,0.357197750345504,0.9765348308666859,0.9504491345118772,gene=legI/gene=pseI,2,biological_process
GO:0016702,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",2/2521,13/26361,0.357197750345504,0.9765348308666859,0.9504491345118772,gene=hsaC_2/gene=hsaC_5,2,molecular_function
GO:0032784,"regulation of DNA-templated transcription, elongation",2/2521,13/26361,0.357197750345504,0.9765348308666859,0.9504491345118772,gene=rnk/gene=nusG,2,biological_process
GO:0033744,L-methionine:thioredoxin-disulfide S-oxidoreductase activity,2/2521,13/26361,0.357197750345504,0.9765348308666859,0.9504491345118772,gene=msrA_1/gene=msrA,2,molecular_function
GO:0045340,mercury ion binding,2/2521,13/26361,0.357197750345504,0.9765348308666859,0.9504491345118772,gene=merP/gene=merR1,2,molecular_function
GO:0046474,glycerophospholipid biosynthetic process,2/2521,13/26361,0.357197750345504,0.9765348308666859,0.9504491345118772,gene=pcrB/gene=pgpC_2,2,biological_process
GO:0050112,inositol 2-dehydrogenase activity,2/2521,13/26361,0.357197750345504,0.9765348308666859,0.9504491345118772,gene=idhA/gene=iolX_1,2,molecular_function
GO:0071732,cellular response to nitric oxide,2/2521,13/26361,0.357197750345504,0.9765348308666859,0.9504491345118772,gene=dosC_2/gene=cph2_2,2,biological_process
GO:0045454,cell redox homeostasis,10/2521,90/26361,0.35809227522518106,0.9765348308666859,0.9504491345118772,gene=merA_2/gene=guaB_4/gene=lpdG/gene=pdhD/gene=guaB_3/gene=garB/gene=trxA_1/gene=gor/gene=ypmQ/gene=cdr,10,biological_process
GO:0016682,"oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor",6/2521,51/26361,0.361225288973866,0.9765348308666859,0.9504491345118772,gene=cydB_2/gene=psbA3_1/gene=appC/gene=cydA_2/gene=ythA/gene=psbA3_2,6,molecular_function
GO:0019646,aerobic electron transport chain,6/2521,51/26361,0.361225288973866,0.9765348308666859,0.9504491345118772,gene=cyoD/gene=cydB_2/gene=ndbB/gene=appC/gene=cydA_2/gene=ythA,6,biological_process
GO:0016810,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",7/2521,61/26361,0.36543502285420704,0.9765348308666859,0.9504491345118772,gene=nfdA_4/gene=icaB/gene=pdaA_3/gene=pgaC_1/gene=xynD_3/gene=hyuA/gene=iadA,7,molecular_function
GO:0004316,3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity,4/2521,32/26361,0.36677612017106,0.9765348308666859,0.9504491345118772,gene=rhlG_1/gene=fabG/gene=bacC/gene=actIII,4,molecular_function
GO:0008932,lytic endotransglycosylase activity,4/2521,32/26361,0.36677612017106,0.9765348308666859,0.9504491345118772,gene=mltB_2/gene=rlpA_2/gene=iap/gene=mepH_2,4,molecular_function
GO:0009307,DNA restriction-modification system,12/2521,111/26361,0.372337480077106,0.9765348308666859,0.9504491345118772,gene=hsdR_2/gene=hhaIM_2/gene=hsdR/gene=dpnM_2/gene=yhdJ/gene=mcrB/gene=hsdR_1/gene=rsrIM_2/gene=radD/gene=hsdS_1/gene=hsdM_1/gene=bcgIA,12,biological_process
GO:0006817,phosphate ion transport,6/2521,52/26361,0.3788778718257929,0.9765348308666859,0.9504491345118772,gene=phoR/gene=phoU/gene=pitA/gene=pstC1/gene=phoB_2/gene=phoB,6,biological_process
GO:0004089,carbonate dehydratase activity,3/2521,23/26361,0.379735962992014,0.9765348308666859,0.9504491345118772,gene=mtcA1/gene=cynT/gene=can_1,3,molecular_function
GO:0005978,glycogen biosynthetic process,3/2521,23/26361,0.379735962992014,0.9765348308666859,0.9504491345118772,gene=glgC_2/gene=glgA/gene=treS,3,biological_process
GO:0006525,arginine metabolic process,3/2521,23/26361,0.379735962992014,0.9765348308666859,0.9504491345118772,gene=rocF/gene=arcB_2/gene=arcA,3,biological_process
GO:0019253,reductive pentose-phosphate cycle,3/2521,23/26361,0.379735962992014,0.9765348308666859,0.9504491345118772,gene=tktA/gene=tktA_2/gene=cbbL,3,biological_process
GO:0050308,sugar-phosphatase activity,3/2521,23/26361,0.379735962992014,0.9765348308666859,0.9504491345118772,gene=yniC_1/gene=agp/gene=ybiV,3,molecular_function
GO:0015562,efflux transmembrane transporter activity,11/2521,102/26361,0.38452198366724,0.9765348308666859,0.9504491345118772,gene=ybhF_2/gene=ybhF_1/gene=arpC_1/gene=tolC_1/gene=czcC/gene=ybhF/gene=bepE_5/gene=tolC/gene=tdeA/gene=acrF/gene=tqsA,11,molecular_function
GO:0004029,aldehyde dehydrogenase (NAD+) activity,4/2521,33/26361,0.389276062543705,0.9765348308666859,0.9504491345118772,gene=pchA/gene=puuC/gene=thcA/gene=betB_2,4,molecular_function
GO:0006520,cellular amino acid metabolic process,4/2521,33/26361,0.389276062543705,0.9765348308666859,0.9504491345118772,gene=scpA_3/gene=pyrB/gene=aspC/gene=iscS,4,biological_process
GO:0019346,transsulfuration,4/2521,33/26361,0.389276062543705,0.9765348308666859,0.9504491345118772,gene=mccB/gene=mgl/gene=sseB/gene=mgl_1,4,biological_process
GO:0046688,response to copper ion,4/2521,33/26361,0.389276062543705,0.9765348308666859,0.9504491345118772,gene=pcoC_2/gene=dsbC/gene=comR/gene=comR_1,4,biological_process
GO:0004222,metalloendopeptidase activity,16/2521,153/26361,0.392099566545628,0.9765348308666859,0.9504491345118772,gene=htpX_2/gene=htpX/gene=iga_3/gene=lss/gene=mepM/gene=empA/gene=mmpA/gene=ftsH_1/gene=pepF1_1/gene=lytH/gene=rasP/gene=ptrA/gene=prlC/gene=stcE/gene=ftsH/gene=rip3,16,molecular_function
GO:0006351,"transcription, DNA-templated",16/2521,153/26361,0.392099566545628,0.9765348308666859,0.9504491345118772,gene=rpoC_1/gene=putR/gene=zur/gene=rbsR_1/gene=rpoC_2/gene=cysL_3/gene=glrR/gene=rpoC_3/gene=mprA/gene=rpoC/gene=acrR/gene=rpoA/gene=pgrR_12/gene=dmlR_10/gene=rpoC_4/gene=rpoB,16,biological_process
GO:0004371,glycerone kinase activity,2/2521,14/26361,0.39279548552018606,0.9765348308666859,0.9504491345118772,gene=dhaQ/gene=dhaK,2,molecular_function
GO:0004372,glycine hydroxymethyltransferase activity,2/2521,14/26361,0.39279548552018606,0.9765348308666859,0.9504491345118772,gene=glyA1/gene=glyA,2,molecular_function
GO:0005773,vacuole,2/2521,14/26361,0.39279548552018606,0.9765348308666859,0.9504491345118772,gene=gvpA_1/gene=bga,2,cellular_component
GO:0006605,protein targeting,2/2521,14/26361,0.39279548552018606,0.9765348308666859,0.9504491345118772,gene=mdtF/gene=secA,2,biological_process
GO:0008728,GTP diphosphokinase activity,2/2521,14/26361,0.39279548552018606,0.9765348308666859,0.9504491345118772,gene=spoT_3/gene=relA,2,molecular_function
GO:0008887,glycerate kinase activity,2/2521,14/26361,0.39279548552018606,0.9765348308666859,0.9504491345118772,gene=garK/gene=ttuD_2,2,molecular_function
GO:0008965,phosphoenolpyruvate-protein phosphotransferase activity,2/2521,14/26361,0.39279548552018606,0.9765348308666859,0.9504491345118772,gene=ptsI/gene=ptsI_1,2,molecular_function
GO:0009024,tagatose-6-phosphate kinase activity,2/2521,14/26361,0.39279548552018606,0.9765348308666859,0.9504491345118772,gene=lacD/gene=pfkB,2,molecular_function
GO:0009396,folic acid-containing compound biosynthetic process,2/2521,14/26361,0.39279548552018606,0.9765348308666859,0.9504491345118772,gene=folC/gene=pabA_1,2,biological_process
GO:0009536,plastid,2/2521,14/26361,0.39279548552018606,0.9765348308666859,0.9504491345118772,gene=ttuB_2/gene=blc,2,cellular_component
GO:0016799,"hydrolase activity, hydrolyzing N-glycosyl compounds",2/2521,14/26361,0.39279548552018606,0.9765348308666859,0.9504491345118772,gene=log_1/gene=fpg2_2,2,molecular_function
GO:0019264,glycine biosynthetic process from serine,2/2521,14/26361,0.39279548552018606,0.9765348308666859,0.9504491345118772,gene=glyA1/gene=glyA,2,biological_process
GO:0019402,galactitol metabolic process,2/2521,14/26361,0.39279548552018606,0.9765348308666859,0.9504491345118772,gene=fabG_2/gene=gatC_2,2,biological_process
GO:0030253,protein secretion by the type I secretion system,2/2521,14/26361,0.39279548552018606,0.9765348308666859,0.9504491345118772,gene=hlyB/gene=ltxB,2,biological_process
GO:0030256,type I protein secretion system complex,2/2521,14/26361,0.39279548552018606,0.9765348308666859,0.9504491345118772,gene=hlyB/gene=ltxB,2,cellular_component
GO:0031072,heat shock protein binding,2/2521,14/26361,0.39279548552018606,0.9765348308666859,0.9504491345118772,gene=dnaJ_3/gene=dnaJ,2,molecular_function
GO:0043024,ribosomal small subunit binding,2/2521,14/26361,0.39279548552018606,0.9765348308666859,0.9504491345118772,gene=raiA/gene=yoeB,2,molecular_function
GO:0009098,leucine biosynthetic process,5/2521,43/26361,0.394052936512945,0.9765348308666859,0.9504491345118772,gene=hacA/gene=leuD/gene=ilvE_1/gene=ilvE/gene=leuC_2,5,biological_process
GO:0018106,peptidyl-histidine phosphorylation,5/2521,43/26361,0.394052936512945,0.9765348308666859,0.9504491345118772,gene=mprB/gene=baeS_2/gene=baeS/gene=cusS_4/gene=cckA_2,5,biological_process
GO:0006813,potassium ion transport,7/2521,63/26361,0.39775767329299205,0.9765348308666859,0.9504491345118772,gene=ywrO_2/gene=aspT_1/gene=yhaU/gene=nhaK/gene=mnhE1/gene=nhaP/gene=ktrA,7,biological_process
GO:0016779,nucleotidyltransferase activity,7/2521,63/26361,0.39775767329299205,0.9765348308666859,0.9504491345118772,gene=nudF_1/gene=ligD_1/gene=cdaA/gene=moeZ_1/gene=cugP_1/gene=moeZ/gene=legF,7,molecular_function
GO:0045227,capsule polysaccharide biosynthetic process,7/2521,63/26361,0.39775767329299205,0.9765348308666859,0.9504491345118772,gene=mepS_3/gene=rkpK/gene=mepM/gene=pglF/gene=capC/gene=wbpA/gene=treS,7,biological_process
GO:0009097,isoleucine biosynthetic process,9/2521,83/26361,0.398138699467562,0.9765348308666859,0.9504491345118772,gene=ilvB1/gene=ilvE_1/gene=ilvI/gene=ilvC_1/gene=ilvE/gene=ilvB_2/gene=alsS/gene=asd/gene=ilvH,9,biological_process
GO:0016791,phosphatase activity,9/2521,83/26361,0.398138699467562,0.9765348308666859,0.9504491345118772,gene=yniC_1/gene=spoIIE/gene=kdpD/gene=ywpJ/gene=ybjI/gene=agp/gene=ywpJ_1/gene=yqaB/gene=ybiV,9,molecular_function
GO:0032991,protein-containing complex,8/2521,73/26361,0.398199196726388,0.9765348308666859,0.9504491345118772,gene=mazF/gene=cymR_2/gene=uidA/gene=gutB/gene=mlaB/gene=chbA/gene=cymR_1/gene=cbdA_1,8,cellular_component
GO:0003994,aconitate hydratase activity,3/2521,24/26361,0.406551712709538,0.9765348308666859,0.9504491345118772,gene=prpD2/gene=acnB/gene=acnA,3,molecular_function
GO:0004148,dihydrolipoyl dehydrogenase activity,3/2521,24/26361,0.406551712709538,0.9765348308666859,0.9504491345118772,gene=merA_2/gene=lpdG/gene=pdhD,3,molecular_function
GO:0006826,iron ion transport,3/2521,24/26361,0.406551712709538,0.9765348308666859,0.9504491345118772,gene=yclQ_2/gene=ftnA/gene=yclQ_1,3,biological_process
GO:0015976,carbon utilization,3/2521,24/26361,0.406551712709538,0.9765348308666859,0.9504491345118772,gene=cynT/gene=can_1/gene=adhE,3,biological_process
